Time (microseconds),scope4
654166.67,156.031921386719
654250.00,154.743194580078
654333.33,152.810119628906
654416.67,154.743194580078
654500.00,151.521392822266
654583.33,149.588317871094
654666.67,150.877029418945
654750.00,152.165756225586
654833.33,147.655227661133
654916.67,146.366516113281
655000.00,146.366516113281
655083.33,145.722152709961
655166.67,141.211624145508
655250.00,143.789077758789
655333.33,141.211624145508
655416.67,139.278549194336
655500.00,140.567260742188
655583.33,141.855987548828
655666.67,137.989822387695
655750.00,138.634185791016
655833.33,134.123657226563
655916.67,136.056747436523
656000.00,133.479309082031
656083.33,133.479309082031
656166.67,129.613143920898
656250.00,132.190582275391
656333.33,129.613143920898
656416.67,126.391334533691
656500.00,128.968780517578
656583.33,125.102615356445
656666.67,126.391334533691
656750.00,125.102615356445
656833.33,125.746978759766
656916.67,122.525169372559
657000.00,119.947731018066
657083.33,119.947731018066
657166.67,119.303367614746
657250.00,117.37028503418
657333.33,117.37028503418
657416.67,117.37028503418
657500.00,116.725929260254
657583.33,113.504127502441
657666.67,112.215400695801
657750.00,113.504127502441
657833.33,111.571044921875
657916.67,111.571044921875
658000.00,106.416160583496
658083.33,108.993598937988
658166.67,107.060516357422
658250.00,105.12744140625
658333.33,105.771797180176
658416.67,103.194358825684
658500.00,103.194358825684
658583.33,103.194358825684
658666.67,103.194358825684
658750.00,100.616912841797
658833.33,98.0394744873047
658916.67,96.1063919067383
659000.00,96.7507476806641
659083.33,96.1063919067383
659166.67,95.462028503418
659250.00,93.5289459228516
659333.33,92.8845901489258
659416.67,91.5958633422852
659500.00,89.6627883911133
659583.33,91.5958633422852
659666.67,88.3740615844727
659750.00,88.3740615844727
659833.33,84.5079040527344
659916.67,87.0853424072266
660000.00,85.1522598266602
660083.33,82.574821472168
660166.67,82.574821472168
660250.00,82.574821472168
660333.33,80.6417388916016
660416.67,79.3530197143555
660500.00,79.9973754882813
660583.33,77.4199371337891
660666.67,76.1312103271484
660750.00,74.1981353759766
660833.33,73.5537719726563
660916.67,73.5537719726563
661000.00,70.9763259887695
661083.33,70.3319702148438
661166.67,70.9763259887695
661250.00,67.1101684570313
661333.33,67.1101684570313
661416.67,67.754524230957
661500.00,66.4658050537109
661583.33,65.1770858764648
661666.67,60.0222015380859
661750.00,63.2440032958984
661833.33,61.310920715332
661916.67,59.3778381347656
662000.00,57.4447593688965
662083.33,59.3778381347656
662166.67,56.8003959655762
662250.00,54.867317199707
662333.33,56.1560363769531
662416.67,53.5785942077637
662500.00,52.2898750305176
662583.33,50.3567924499512
662666.67,49.7124328613281
662750.00,49.7124328613281
662833.33,49.7124328613281
662916.67,47.1349906921387
663000.00,46.4906272888184
663083.33,43.9131851196289
663166.67,43.9131851196289
663250.00,43.2688255310059
663333.33,43.2688255310059
663416.67,41.9801063537598
663500.00,38.75830078125
663583.33,40.6913833618164
663666.67,38.113941192627
663750.00,37.4695816040039
663833.33,34.8921394348145
663916.67,34.2477798461914
664000.00,33.6034164428711
664083.33,31.6703357696533
664166.67,33.6034164428711
664250.00,31.0259761810303
664333.33,29.7372550964355
664416.67,27.1598129272461
664500.00,27.1598129272461
664583.33,26.5154514312744
664666.67,24.5823707580566
664750.00,24.5823707580566
664833.33,23.2936496734619
664916.67,23.2936496734619
665000.00,21.3605670928955
665083.33,20.0718460083008
665166.67,20.0718460083008
665250.00,18.138765335083
665333.33,16.8500442504883
665416.67,13.6282415390015
665500.00,14.9169626235962
665583.33,14.9169626235962
665666.67,11.050799369812
665750.00,12.3395204544067
665833.33,10.4064388275146
665916.67,8.47335720062256
666000.00,11.6951599121094
666083.33,7.82899618148804
666166.67,7.18463563919067
666250.00,3.96283316612244
666333.33,2.02975153923035
666416.67,3.96283316612244
666500.00,0.741030335426331
666583.33,0.0966698154807091
666666.67,0.741030335426331
666750.00,-1.19205129146576
666833.33,-2.4807722568512
666916.67,-2.4807722568512
667000.00,-1.83641183376312
667083.33,-4.41385412216187
667166.67,-6.34693574905396
667250.00,-6.99129629135132
667333.33,-6.99129629135132
667416.67,-7.63565683364868
667500.00,-11.5018196105957
667583.33,-10.213098526001
667666.67,-10.213098526001
667750.00,-12.7905406951904
667833.33,-10.8574590682983
667916.67,-15.3679828643799
668000.00,-16.0123443603516
668083.33,-16.6567039489746
668166.67,-19.2341461181641
668250.00,-17.9454250335693
668333.33,-19.8785076141357
668416.67,-22.4559497833252
668500.00,-22.4559497833252
668583.33,-23.1003093719482
668666.67,-24.389030456543
668750.00,-26.3221130371094
668833.33,-25.0333919525146
668916.67,-25.6777515411377
669000.00,-28.8995552062988
669083.33,-29.5439147949219
669166.67,-31.4769973754883
669250.00,-29.5439147949219
669333.33,-32.1213569641113
669416.67,-34.0544395446777
669500.00,-32.1213569641113
669583.33,-35.3431587219238
669666.67,-33.4100799560547
669750.00,-35.9875221252441
669833.33,-37.2762413024902
669916.67,-38.5649642944336
670000.00,-41.142406463623
670083.33,-38.5649642944336
670166.67,-41.142406463623
670250.00,-44.3642082214355
670333.33,-43.0754852294922
670416.67,-44.3642082214355
670500.00,-46.297290802002
670583.33,-46.297290802002
670666.67,-47.586009979248
670750.00,-46.941650390625
670833.33,-50.1634521484375
670916.67,-52.740894317627
671000.00,-52.0965347290039
671083.33,-51.4521751403809
671166.67,-53.38525390625
671250.00,-56.6070594787598
671333.33,-55.3183364868164
671416.67,-55.9626960754395
671500.00,-60.4732208251953
671583.33,-59.1845016479492
671666.67,-59.1845016479492
671750.00,-60.4732208251953
671833.33,-60.4732208251953
671916.67,-62.4063034057617
672000.00,-61.7619438171387
672083.33,-66.2724685668945
672166.67,-65.6281051635742
672250.00,-66.2724685668945
672333.33,-68.2055511474609
672416.67,-68.8499069213867
672500.00,-69.494270324707
672583.33,-68.8499069213867
672666.67,-70.1386260986328
672750.00,-71.4273529052734
672833.33,-74.0047912597656
672916.67,-73.3604354858398
673000.00,-75.2935104370117
673083.33,-74.6491546630859
673166.67,-77.8709564208984
673250.00,-75.937873840332
673333.33,-79.1596755981445
673416.67,-79.8040390014648
673500.00,-80.4483947753906
673583.33,-80.4483947753906
673666.67,-81.7371215820313
673750.00,-83.0258407592773
673833.33,-84.3145599365234
673916.67,-85.6032791137695
674000.00,-85.6032791137695
674083.33,-87.5363616943359
674166.67,-88.8250885009766
674250.00,-88.8250885009766
674333.33,-90.1138076782227
674416.67,-91.4025268554688
674500.00,-91.4025268554688
674583.33,-92.0468902587891
674666.67,-92.6912460327148
674750.00,-95.2686920166016
674833.33,-98.4904937744141
674916.67,-94.6243286132813
675000.00,-98.4904937744141
675083.33,-98.4904937744141
675166.67,-99.7792129516602
675250.00,-101.067932128906
675333.33,-101.712295532227
675416.67,-101.712295532227
675500.00,-103.001014709473
675583.33,-103.001014709473
675666.67,-105.578460693359
675750.00,-108.800262451172
675833.33,-106.222816467285
675916.67,-106.867179870605
676000.00,-109.444625854492
676083.33,-111.377700805664
676166.67,-112.022064208984
676250.00,-112.666427612305
676333.33,-113.31078338623
676416.67,-112.666427612305
676500.00,-113.31078338623
676583.33,-116.532585144043
676666.67,-116.532585144043
676750.00,-114.599510192871
676833.33,-117.821311950684
676916.67,-119.75439453125
677000.00,-123.620552062988
677083.33,-121.687469482422
677166.67,-126.842353820801
677250.00,-123.620552062988
677333.33,-123.620552062988
677416.67,-124.909278869629
677500.00,-126.842353820801
677583.33,-130.708526611328
677666.67,-128.775436401367
677750.00,-131.99723815918
677833.33,-131.352874755859
677916.67,-131.352874755859
678000.00,-133.930328369141
678083.33,-134.574676513672
678166.67,-134.574676513672
678250.00,-135.863403320313
678333.33,-135.863403320313
678416.67,-139.085205078125
678500.00,-139.729568481445
678583.33,-137.796493530273
678666.67,-139.729568481445
678750.00,-140.373931884766
678833.33,-144.240097045898
678916.67,-144.88444519043
679000.00,-144.88444519043
679083.33,-145.52880859375
679166.67,-147.461898803711
679250.00,-144.88444519043
679333.33,-146.817535400391
679416.67,-150.039337158203
679500.00,-150.039337158203
679583.33,-151.972412109375
679666.67,-153.905502319336
679750.00,-153.261138916016
679833.33,-157.127304077148
679916.67,-155.838577270508
680000.00,-155.838577270508
680083.33,-158.416030883789
680166.67,-159.704742431641
680250.00,-160.993469238281
680333.33,-161.637832641602
680416.67,-161.637832641602
680500.00,-162.926544189453
680583.33,-163.570907592773
680666.67,-166.792709350586
680750.00,-170.658874511719
680833.33,-166.792709350586
680916.67,-168.081436157227
681000.00,-173.236312866211
681083.33,-170.014511108398
681166.67,-170.658874511719
681250.00,-172.591949462891
681333.33,-170.658874511719
681416.67,-175.169403076172
681500.00,-174.525039672852
681583.33,-175.169403076172
681666.67,-177.746841430664
681750.00,-177.102478027344
681833.33,-177.102478027344
681916.67,-177.746841430664
682000.00,-180.324279785156
682083.33,-182.257369995117
682166.67,-180.968643188477
682250.00,-182.257369995117
682333.33,-183.546081542969
682416.67,-184.834808349609
682500.00,-186.767883300781
682583.33,-186.767883300781
682666.67,-188.056610107422
682750.00,-188.700973510742
682833.33,-190.634048461914
682916.67,-193.211486816406
683000.00,-191.922775268555
683083.33,-193.855850219727
683166.67,-191.922775268555
683250.00,-197.077651977539
683333.33,-197.722015380859
683416.67,-197.077651977539
683500.00,-199.65510559082
683583.33,-198.36637878418
683666.67,-198.36637878418
683750.00,-199.65510559082
683833.33,-200.943817138672
683916.67,-204.809982299805
684000.00,-203.521255493164
684083.33,-204.165618896484
684166.67,-205.454345703125
684250.00,-206.743057250977
684333.33,-207.387420654297
684416.67,-209.320510864258
684500.00,-208.676147460938
684583.33,-209.320510864258
684666.67,-214.475387573242
684750.00,-212.54231262207
684833.33,-212.54231262207
684916.67,-215.119750976563
685000.00,-211.89794921875
685083.33,-215.764114379883
685166.67,-218.341552734375
685250.00,-220.274642944336
685333.33,-217.697189331055
685416.67,-218.341552734375
685500.00,-218.341552734375
685583.33,-220.274642944336
685666.67,-221.563354492188
685750.00,-222.852081298828
685833.33,-225.42951965332
685916.67,-224.14079284668
686000.00,-224.78515625
686083.33,-227.362594604492
686166.67,-227.362594604492
686250.00,-229.940048217773
686333.33,-229.295684814453
686416.67,-231.873123168945
686500.00,-231.873123168945
686583.33,-231.228759765625
686666.67,-231.873123168945
686750.00,-234.450561523438
686833.33,-231.873123168945
686916.67,-235.739288330078
687000.00,-240.249816894531
687083.33,-240.249816894531
687166.67,-237.028015136719
687250.00,-239.605453491211
687333.33,-238.961090087891
687416.67,-240.894180297852
687500.00,-242.182891845703
687583.33,-242.182891845703
687666.67,-244.760330200195
687750.00,-244.115982055664
687833.33,-245.404693603516
687916.67,-244.760330200195
688000.00,-246.049057006836
688083.33,-247.337783813477
688166.67,-247.982131958008
688250.00,-250.559585571289
688333.33,-252.492660522461
688416.67,-251.203948974609
688500.00,-249.915222167969
688583.33,-253.781387329102
688666.67,-255.070098876953
688750.00,-254.425750732422
688833.33,-255.070098876953
688916.67,-257.003173828125
689000.00,-257.647552490234
689083.33,-260.224975585938
689166.67,-258.936279296875
689250.00,-259.580627441406
689333.33,-261.513702392578
689416.67,-261.513702392578
689500.00,-262.802429199219
689583.33,-265.3798828125
689666.67,-266.024230957031
689750.00,-264.735504150391
689833.33,-265.3798828125
689916.67,-266.668609619141
690000.00,-266.668609619141
690083.33,-271.179107666016
690166.67,-271.823486328125
690250.00,-270.534759521484
690333.33,-271.179107666016
690416.67,-272.467834472656
690500.00,-273.112213134766
690583.33,-271.823486328125
690666.67,-273.112213134766
690750.00,-276.334014892578
690833.33,-276.334014892578
690916.67,-275.689636230469
691000.00,-275.045288085938
691083.33,-275.689636230469
691166.67,-276.978363037109
691250.00,-278.26708984375
691333.33,-279.555816650391
691416.67,-281.488891601563
691500.00,-286.643768310547
691583.33,-280.200164794922
691666.67,-282.133239746094
691750.00,-284.066314697266
691833.33,-282.777618408203
691916.67,-284.066314697266
692000.00,-285.355041503906
692083.33,-286.643768310547
692166.67,-285.355041503906
692250.00,-287.288146972656
692333.33,-288.576843261719
692416.67,-287.288146972656
692500.00,-288.576843261719
692583.33,-289.221221923828
692666.67,-290.509948730469
692750.00,-291.154296875
692833.33,-290.509948730469
692916.67,-291.798645019531
693000.00,-291.154296875
693083.33,-292.443023681641
693166.67,-291.154296875
693250.00,-294.376098632813
693333.33,-295.664825439453
693416.67,-291.154296875
693500.00,-296.953552246094
693583.33,-295.020446777344
693666.67,-296.309173583984
693750.00,-297.597900390625
693833.33,-297.597900390625
693916.67,-302.108428955078
694000.00,-298.242248535156
694083.33,-300.175354003906
694166.67,-301.464050292969
694250.00,-299.530975341797
694333.33,-300.175354003906
694416.67,-300.819702148438
694500.00,-303.397155761719
694583.33,-304.04150390625
694666.67,-303.397155761719
694750.00,-304.685852050781
694833.33,-304.04150390625
694916.67,-305.330230712891
695000.00,-305.974578857422
695083.33,-306.618957519531
695166.67,-306.618957519531
695250.00,-304.04150390625
695333.33,-307.907684326172
695416.67,-307.907684326172
695500.00,-307.907684326172
695583.33,-309.196380615234
695666.67,-308.552032470703
695750.00,-312.418182373047
695833.33,-309.196380615234
695916.67,-309.196380615234
696000.00,-311.773834228516
696083.33,-310.485107421875
696166.67,-311.773834228516
696250.00,-311.129486083984
696333.33,-313.062561035156
696416.67,-313.062561035156
696500.00,-313.706909179688
696583.33,-314.995635986328
696666.67,-313.062561035156
696750.00,-314.351287841797
696833.33,-314.351287841797
696916.67,-314.351287841797
697000.00,-316.9287109375
697083.33,-314.995635986328
697166.67,-315.639984130859
697250.00,-315.639984130859
697333.33,-317.573089599609
697416.67,-317.573089599609
697500.00,-316.9287109375
697583.33,-320.794891357422
697666.67,-318.861785888672
697750.00,-316.9287109375
697833.33,-319.506164550781
697916.67,-319.506164550781
698000.00,-319.506164550781
698083.33,-320.794891357422
698166.67,-320.150512695313
698250.00,-320.794891357422
698333.33,-323.372314453125
698416.67,-321.439239501953
698500.00,-320.794891357422
698583.33,-321.439239501953
698666.67,-321.439239501953
698750.00,-322.083587646484
698833.33,-324.661041259766
698916.67,-320.150512695313
699000.00,-323.372314453125
699083.33,-323.372314453125
699166.67,-324.016693115234
699250.00,-324.661041259766
699333.33,-324.016693115234
699416.67,-330.460296630859
699500.00,-324.016693115234
699583.33,-324.661041259766
699666.67,-326.594116210938
699750.00,-326.594116210938
699833.33,-325.305389404297
699916.67,-325.949768066406
700000.00,-325.305389404297
700083.33,-325.949768066406
700166.67,-326.594116210938
700250.00,-327.238494873047
700333.33,-325.949768066406
700416.67,-327.882843017578
700500.00,-327.238494873047
700583.33,-327.238494873047
700666.67,-327.238494873047
700750.00,-324.661041259766
700833.33,-327.882843017578
700916.67,-329.171569824219
701000.00,-328.527221679688
701083.33,-329.171569824219
701166.67,-327.882843017578
701250.00,-329.171569824219
701333.33,-331.104644775391
701416.67,-330.460296630859
701500.00,-331.104644775391
701583.33,-329.81591796875
701666.67,-329.81591796875
701750.00,-329.171569824219
701833.33,-329.171569824219
701916.67,-331.104644775391
702000.00,-331.104644775391
702083.33,-331.7490234375
702166.67,-329.81591796875
702250.00,-331.104644775391
702333.33,-330.460296630859
702416.67,-329.81591796875
702500.00,-331.7490234375
702583.33,-333.037719726563
702666.67,-330.460296630859
702750.00,-331.7490234375
702833.33,-331.7490234375
702916.67,-333.037719726563
703000.00,-330.460296630859
703083.33,-331.7490234375
703166.67,-334.326446533203
703250.00,-331.104644775391
703333.33,-331.7490234375
703416.67,-333.682098388672
703500.00,-332.393371582031
703583.33,-331.7490234375
703666.67,-332.393371582031
703750.00,-333.682098388672
703833.33,-334.970825195313
703916.67,-332.393371582031
704000.00,-333.682098388672
704083.33,-333.037719726563
704166.67,-332.393371582031
704250.00,-333.037719726563
704333.33,-333.037719726563
704416.67,-336.259521484375
704500.00,-335.615173339844
704583.33,-333.682098388672
704666.67,-334.326446533203
704750.00,-333.682098388672
704833.33,-332.393371582031
704916.67,-333.682098388672
705000.00,-336.903900146484
705083.33,-338.192626953125
705166.67,-334.326446533203
705250.00,-334.970825195313
705333.33,-334.970825195313
705416.67,-334.326446533203
705500.00,-334.326446533203
705583.33,-336.259521484375
705666.67,-338.192626953125
705750.00,-340.770050048828
705833.33,-337.548248291016
705916.67,-335.615173339844
706000.00,-334.970825195313
706083.33,-334.970825195313
706166.67,-335.615173339844
706250.00,-336.903900146484
706333.33,-336.903900146484
706416.67,-333.682098388672
706500.00,-338.192626953125
706583.33,-334.970825195313
706666.67,-333.682098388672
706750.00,-335.615173339844
706833.33,-337.548248291016
706916.67,-338.192626953125
707000.00,-335.615173339844
707083.33,-337.548248291016
707166.67,-336.903900146484
707250.00,-336.259521484375
707333.33,-336.259521484375
707416.67,-336.259521484375
707500.00,-336.259521484375
707583.33,-338.192626953125
707666.67,-339.481323242188
707750.00,-336.903900146484
707833.33,-336.903900146484
707916.67,-338.192626953125
708000.00,-336.903900146484
708083.33,-339.481323242188
708166.67,-337.548248291016
708250.00,-338.192626953125
708333.33,-338.192626953125
708416.67,-338.836975097656
708500.00,-337.548248291016
708583.33,-336.903900146484
708666.67,-338.192626953125
708750.00,-338.836975097656
708833.33,-338.836975097656
708916.67,-337.548248291016
709000.00,-337.548248291016
709083.33,-340.125701904297
709166.67,-337.548248291016
709250.00,-336.903900146484
709333.33,-337.548248291016
709416.67,-338.836975097656
709500.00,-340.770050048828
709583.33,-343.347503662109
709666.67,-337.548248291016
709750.00,-338.192626953125
709833.33,-338.192626953125
709916.67,-340.125701904297
710000.00,-337.548248291016
710083.33,-340.125701904297
710166.67,-339.481323242188
710250.00,-337.548248291016
710333.33,-338.836975097656
710416.67,-338.836975097656
710500.00,-340.770050048828
710583.33,-337.548248291016
710666.67,-340.770050048828
710750.00,-342.703125
710833.33,-338.836975097656
710916.67,-341.414428710938
711000.00,-339.481323242188
711083.33,-338.836975097656
711166.67,-338.836975097656
711250.00,-338.836975097656
711333.33,-341.414428710938
711416.67,-343.347503662109
711500.00,-337.548248291016
711583.33,-338.836975097656
711666.67,-340.770050048828
711750.00,-340.770050048828
711833.33,-340.770050048828
711916.67,-343.347503662109
712000.00,-340.770050048828
712083.33,-341.414428710938
712166.67,-341.414428710938
712250.00,-340.125701904297
712333.33,-341.414428710938
712416.67,-339.481323242188
712500.00,-341.414428710938
712583.33,-342.058776855469
712666.67,-343.991851806641
712750.00,-341.414428710938
712833.33,-340.770050048828
712916.67,-340.770050048828
713000.00,-341.414428710938
713083.33,-340.125701904297
713166.67,-342.703125
713250.00,-343.347503662109
713333.33,-338.836975097656
713416.67,-340.770050048828
713500.00,-340.770050048828
713583.33,-341.414428710938
713666.67,-342.058776855469
713750.00,-341.414428710938
713833.33,-343.347503662109
713916.67,-349.146759033203
714000.00,-341.414428710938
714083.33,-340.125701904297
714166.67,-342.703125
714250.00,-338.836975097656
714333.33,-341.414428710938
714416.67,-342.703125
714500.00,-341.414428710938
714583.33,-342.703125
714666.67,-340.770050048828
714750.00,-340.125701904297
714833.33,-341.414428710938
714916.67,-340.125701904297
715000.00,-343.991851806641
715083.33,-343.347503662109
715166.67,-343.347503662109
715250.00,-348.502380371094
715333.33,-340.770050048828
715416.67,-341.414428710938
715500.00,-343.347503662109
715583.33,-342.058776855469
715666.67,-343.347503662109
715750.00,-348.502380371094
715833.33,-343.347503662109
715916.67,-341.414428710938
716000.00,-342.703125
716083.33,-340.770050048828
716166.67,-342.703125
716250.00,-342.058776855469
716333.33,-343.991851806641
716416.67,-343.991851806641
716500.00,-342.703125
716583.33,-338.836975097656
716666.67,-340.125701904297
716750.00,-342.703125
716833.33,-341.414428710938
716916.67,-341.414428710938
717000.00,-340.125701904297
717083.33,-348.502380371094
717166.67,-342.058776855469
717250.00,-338.836975097656
717333.33,-339.481323242188
717416.67,-339.481323242188
717500.00,-343.347503662109
717583.33,-341.414428710938
717666.67,-339.481323242188
717750.00,-339.481323242188
717833.33,-337.548248291016
717916.67,-335.615173339844
718000.00,-338.836975097656
718083.33,-338.192626953125
718166.67,-337.548248291016
718250.00,-335.615173339844
718333.33,-337.548248291016
718416.67,-334.970825195313
718500.00,-333.037719726563
718583.33,-333.682098388672
718666.67,-333.682098388672
718750.00,-332.393371582031
718833.33,-332.393371582031
718916.67,-333.037719726563
719000.00,-331.7490234375
719083.33,-331.104644775391
719166.67,-329.81591796875
719250.00,-330.460296630859
719333.33,-333.037719726563
719416.67,-331.104644775391
719500.00,-329.171569824219
719583.33,-327.882843017578
719666.67,-328.527221679688
719750.00,-323.372314453125
719833.33,-324.016693115234
719916.67,-325.305389404297
720000.00,-324.016693115234
720083.33,-324.016693115234
720166.67,-329.171569824219
720250.00,-322.727966308594
720333.33,-322.727966308594
720416.67,-322.083587646484
720500.00,-320.794891357422
720583.33,-322.083587646484
720666.67,-319.506164550781
720750.00,-327.882843017578
720833.33,-321.439239501953
720916.67,-319.506164550781
721000.00,-317.573089599609
721083.33,-316.9287109375
721166.67,-315.639984130859
721250.00,-316.284362792969
721333.33,-317.573089599609
721416.67,-314.351287841797
721500.00,-313.062561035156
721583.33,-314.351287841797
721666.67,-310.485107421875
721750.00,-311.129486083984
721833.33,-311.129486083984
721916.67,-310.485107421875
722000.00,-311.773834228516
722083.33,-308.552032470703
722166.67,-309.840759277344
722250.00,-307.907684326172
722333.33,-305.330230712891
722416.67,-307.907684326172
722500.00,-305.974578857422
722583.33,-307.263305664063
722666.67,-304.685852050781
722750.00,-302.752777099609
722833.33,-305.330230712891
722916.67,-302.752777099609
723000.00,-301.464050292969
723083.33,-300.819702148438
723166.67,-300.175354003906
723250.00,-298.886627197266
723333.33,-298.886627197266
723416.67,-300.175354003906
723500.00,-297.597900390625
723583.33,-295.664825439453
723666.67,-295.664825439453
723750.00,-295.020446777344
723833.33,-296.309173583984
723916.67,-294.376098632813
724000.00,-294.376098632813
724083.33,-295.020446777344
724166.67,-292.443023681641
724250.00,-291.154296875
724333.33,-293.087371826172
724416.67,-291.798645019531
724500.00,-289.221221923828
724583.33,-296.953552246094
724666.67,-289.221221923828
724750.00,-288.576843261719
724833.33,-287.288146972656
724916.67,-287.288146972656
725000.00,-287.288146972656
725083.33,-285.355041503906
725166.67,-284.710693359375
725250.00,-284.710693359375
725333.33,-284.066314697266
725416.67,-280.844512939453
725500.00,-284.066314697266
725583.33,-282.133239746094
725666.67,-283.421966552734
725750.00,-278.911437988281
725833.33,-280.200164794922
725916.67,-280.844512939453
726000.00,-278.26708984375
726083.33,-276.978363037109
726166.67,-276.334014892578
726250.00,-275.689636230469
726333.33,-273.756561279297
726416.67,-274.400909423828
726500.00,-273.756561279297
726583.33,-273.112213134766
726666.67,-272.467834472656
726750.00,-271.179107666016
726833.33,-270.534759521484
726916.67,-271.179107666016
727000.00,-270.534759521484
727083.33,-269.246032714844
727166.67,-268.601684570313
727250.00,-266.668609619141
727333.33,-264.735504150391
727416.67,-264.735504150391
727500.00,-267.957305908203
727583.33,-263.44677734375
727666.67,-264.735504150391
727750.00,-262.802429199219
727833.33,-262.802429199219
727916.67,-260.224975585938
728000.00,-260.224975585938
728083.33,-260.224975585938
728166.67,-257.003173828125
728250.00,-257.647552490234
728333.33,-258.291900634766
728416.67,-257.647552490234
728500.00,-255.714462280273
728583.33,-253.781387329102
728666.67,-255.714462280273
728750.00,-255.714462280273
728833.33,-252.492660522461
728916.67,-255.714462280273
729000.00,-250.559585571289
729083.33,-249.915222167969
729166.67,-247.982131958008
729250.00,-247.337783813477
729333.33,-246.049057006836
729416.67,-246.693420410156
729500.00,-247.982131958008
729583.33,-243.471618652344
729666.67,-245.404693603516
729750.00,-242.182891845703
729833.33,-240.894180297852
729916.67,-241.538528442383
730000.00,-238.31672668457
730083.33,-239.605453491211
730166.67,-237.67236328125
730250.00,-238.961090087891
730333.33,-237.028015136719
730416.67,-235.739288330078
730500.00,-234.450561523438
730583.33,-236.383651733398
730666.67,-233.161849975586
730750.00,-231.873123168945
730833.33,-232.517486572266
730916.67,-231.228759765625
731000.00,-229.295684814453
731083.33,-228.006958007813
731166.67,-228.006958007813
731250.00,-228.006958007813
731333.33,-227.362594604492
731416.67,-224.14079284668
731500.00,-224.78515625
731583.33,-223.496444702148
731666.67,-221.563354492188
731750.00,-220.918991088867
731833.33,-218.341552734375
731916.67,-218.985916137695
732000.00,-219.630279541016
732083.33,-217.697189331055
732166.67,-218.985916137695
732250.00,-215.119750976563
732333.33,-214.475387573242
732416.67,-215.764114379883
732500.00,-214.475387573242
732583.33,-214.475387573242
732666.67,-212.54231262207
732750.00,-211.25358581543
732833.33,-208.031784057617
732916.67,-208.031784057617
733000.00,-207.387420654297
733083.33,-207.387420654297
733166.67,-206.743057250977
733250.00,-203.521255493164
733333.33,-204.809982299805
733416.67,-203.521255493164
733500.00,-200.943817138672
733583.33,-200.943817138672
733666.67,-199.0107421875
733750.00,-199.65510559082
733833.33,-199.0107421875
733916.67,-197.077651977539
734000.00,-195.788940429688
734083.33,-193.211486816406
734166.67,-193.855850219727
734250.00,-195.144577026367
734333.33,-194.500213623047
734416.67,-191.278411865234
734500.00,-193.855850219727
734583.33,-190.634048461914
734666.67,-188.056610107422
734750.00,-186.767883300781
734833.33,-186.767883300781
734916.67,-188.700973510742
735000.00,-186.123519897461
735083.33,-184.190444946289
735166.67,-183.546081542969
735250.00,-182.901718139648
735333.33,-180.324279785156
735416.67,-179.035568237305
735500.00,-180.968643188477
735583.33,-181.613006591797
735666.67,-178.391204833984
735750.00,-175.813751220703
735833.33,-175.169403076172
735916.67,-173.236312866211
736000.00,-172.591949462891
736083.33,-173.880676269531
736166.67,-173.236312866211
736250.00,-170.014511108398
736333.33,-171.303237915039
736416.67,-169.370147705078
736500.00,-168.081436157227
736583.33,-164.859634399414
736666.67,-166.148345947266
736750.00,-166.148345947266
736833.33,-165.503982543945
736916.67,-162.282180786133
737000.00,-161.637832641602
737083.33,-161.637832641602
737166.67,-159.06037902832
737250.00,-158.416030883789
737333.33,-159.06037902832
737416.67,-160.349105834961
737500.00,-155.838577270508
737583.33,-154.549865722656
737666.67,-154.549865722656
737750.00,-152.616775512695
737833.33,-150.039337158203
737916.67,-152.616775512695
738000.00,-150.683700561523
738083.33,-152.616775512695
738166.67,-148.106262207031
738250.00,-146.817535400391
738333.33,-147.461898803711
738416.67,-144.240097045898
738500.00,-144.240097045898
738583.33,-142.951370239258
738666.67,-141.662643432617
738750.00,-142.951370239258
738833.33,-139.729568481445
738916.67,-138.440841674805
739000.00,-138.440841674805
739083.33,-137.152130126953
739166.67,-136.507766723633
739250.00,-135.863403320313
739333.33,-137.152130126953
739416.67,-133.930328369141
739500.00,-131.99723815918
739583.33,-131.352874755859
739666.67,-130.064163208008
739750.00,-130.708526611328
739833.33,-134.574676513672
739916.67,-127.486717224121
740000.00,-126.197998046875
740083.33,-127.486717224121
740166.67,-126.197998046875
740250.00,-124.264915466309
740333.33,-121.043113708496
740416.67,-121.687469482422
740500.00,-118.465667724609
740583.33,-120.398750305176
740666.67,-119.11003112793
740750.00,-114.599510192871
740833.33,-117.821311950684
740916.67,-115.243865966797
741000.00,-115.888229370117
741083.33,-114.599510192871
741166.67,-116.532585144043
741250.00,-111.377700805664
741333.33,-108.155899047852
741416.67,-108.155899047852
741500.00,-108.800262451172
741583.33,-108.155899047852
741666.67,-103.645378112793
741750.00,-106.222816467285
741833.33,-106.222816467285
741916.67,-101.712295532227
742000.00,-102.356658935547
742083.33,-101.712295532227
742166.67,-98.4904937744141
742250.00,-97.8461303710938
742333.33,-97.201774597168
742416.67,-97.8461303710938
742500.00,-95.9130477905273
742583.33,-92.6912460327148
742666.67,-93.3356094360352
742750.00,-93.9799728393555
742833.33,-92.0468902587891
742916.67,-90.1138076782227
743000.00,-90.1138076782227
743083.33,-90.7581634521484
743166.67,-87.5363616943359
743250.00,-85.6032791137695
743333.33,-84.9589233398438
743416.67,-86.2476425170898
743500.00,-81.0927581787109
743583.33,-83.0258407592773
