Time (microseconds),V_ch1,I_ch2
391250.00,-317.261840820313,-12.9157419204712
391458.33,-314.712524414063,-11.9656362533569
391666.67,-317.261840820313,-12.5547018051147
391875.00,-315.349853515625,-12.1556568145752
392083.33,-316.62451171875,-12.1556568145752
392291.67,-316.62451171875,-12.307674407959
392500.00,-315.349853515625,-12.402684211731
392708.33,-317.261840820313,-12.4596910476685
392916.67,-315.349853515625,-11.9656362533569
393125.00,-315.349853515625,-11.8136186599731
393333.33,-315.349853515625,-12.2696695327759
393541.67,-315.987182617188,-12.4596910476685
393750.00,-315.987182617188,-12.4216871261597
393958.33,-317.899169921875,-12.307674407959
394166.67,-316.62451171875,-11.6616020202637
394375.00,-319.173828125,-11.8516235351563
394583.33,-315.987182617188,-11.9656362533569
394791.67,-315.349853515625,-12.7257204055786
395000.00,-317.261840820313,-12.4216871261597
395208.33,-314.0751953125,-12.5547018051147
395416.67,-314.712524414063,-12.1176528930664
395625.00,-312.800537109375,-11.547589302063
395833.33,-312.800537109375,-11.8136186599731
396041.67,-312.163208007813,-11.3575677871704
396250.00,-312.163208007813,-11.6996059417725
396458.33,-307.701904296875,-11.3575677871704
396666.67,-311.52587890625,-11.2055511474609
396875.00,-305.152618408203,-11.338565826416
397083.33,-303.240631103516,-11.0725364685059
397291.67,-301.965972900391,-11.0535335540771
397500.00,-298.779327392578,-11.3575677871704
397708.33,-298.141998291016,-11.0345315933228
397916.67,-294.955352783203,-10.4454660415649
398125.00,-293.680694580078,-9.98941516876221
398333.33,-293.043365478516,-10.4454660415649
398541.67,-289.856750488281,-10.4834699630737
398750.00,-287.307434082031,-10.1794366836548
398958.33,-285.395446777344,-10.4834699630737
399166.67,-281.571472167969,-10.3314533233643
399375.00,-283.483459472656,-9.72338485717773
399583.33,-276.472839355469,-9.68538093566895
399791.67,-274.560882568359,-9.267333984375
400000.00,-272.011566162109,-9.72338485717773
400208.33,-267.550262451172,-8.92529582977295
400416.67,-265.638275146484,-9.21032810211182
400625.00,-267.550262451172,-9.41935157775879
400833.33,-263.088958740234,-9.11531734466553
401041.67,-259.265014648438,-9.22933006286621
401250.00,-255.441040039063,-8.46924495697021
401458.33,-254.8037109375,-8.60225963592529
401666.67,-252.891723632813,-8.65926647186279
401875.00,-246.518447875977,-8.621262550354
402083.33,-248.430419921875,-8.92529582977295
402291.67,-243.331802368164,-8.16521167755127
402500.00,-240.782485961914,-8.60225963592529
402708.33,-238.233184814453,-8.29822635650635
402916.67,-239.507843017578,-8.75427722930908
